# Constructed from biom file																																			
#OTU ID	B46	B23	B74	B67	B26	B07	B15	B39	B35	B70	B60	B40	B36	B47	B45	B59	B02	B06	B68	B50	B32	B77	B76	B106	B79	B99	B94	B101	B86	B44	B88	B20	B27	B89	taxonomy
OTU_9879	0	0	0	1	0	0	2	0	3	0	0	0	1	0	0	0	6	3	0	0	1	3	1	0	1	1	1	2	0	1	0	0	0	4	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Phaeosphaeriaceae; g__unidentified; s__Phaeosphaeriaceae sp
OTU_3578	0	0	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__BLAST; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__; g__; s__Saccharomycetales sp. LM412
OTU_3969	0	1	0	0	0	0	0	0	2	0	0	4	3	1	10	0	0	0	3	7	0	13	7	0	10	5	0	24	0	2	5	4	2	2	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae sedis; g__Rhodotorula
OTU_1985	0	0	0	0	0	0	0	0	0	0	0	14	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes
OTU_1861	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	k__BLAST; p__; c__; o__; f__; g__; s__uncultured fungus
OTU_825	0	0	0	0	0	0	2	22	0	0	0	0	1	1	2	2	0	0	0	0	0	4	0	0	0	0	0	26	0	2	0	0	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Erysiphales; f__Erysiphaceae; g__Sawadaea
OTU_1853	0	0	0	0	0	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Amphisphaeriaceae; g__Seiridium
OTU_3367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	10	0	1	0	1	0	0	1	0	1	0	k__Fungi; p__Ascomycota; c__Taphrinomycetes; o__Taphrinales
OTU_1538	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Trichosporon
OTU_769	0	0	0	0	0	0	0	9	1	4	0	6	0	0	3	0	0	0	0	0	3	0	0	0	0	3	0	13	8	5	2	2	2	10	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Diaporthales; f__Gnomoniaceae
OTU_2331	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	k__BLAST; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__; g__; s__Hypocreales sp. MS556
OTU_1056	0	31	0	0	0	0	0	0	0	0	11	0	0	1	0	0	0	6	0	0	0	0	1	1	0	2	0	0	0	5	0	0	0	0	"k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Dothideales; f__Dothioraceae; g__Hormonema; s__Hormonema sp F_054,258"
OTU_1946	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	2	0	0	0	2	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae sedis; g__Sporobolomyces
OTU_11606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
OTU_1225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Cystostereaceae; g__Cystostereum; s__Cystostereum murrayi
OTU_5787	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	k__BLAST; p__; c__; o__; f__; g__; s__uncultured fungus
OTU_863	0	23	0	1	1	0	0	0	4	0	0	0	0	6	0	0	0	0	0	0	1	0	1	0	1	2	0	1	2	1	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Incertae sedis
OTU_2159	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__Pleosporales sp
OTU_1511	0	0	0	4	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	6	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae sedis
OTU_3128	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__unidentified; s__Chaetomiaceae sp
OTU_4882	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Typhulaceae; g__Typhula
OTU_1285	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	6	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Phaeosphaeriaceae; g__Ampelomyces
OTU_3101	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Onygenales; f__Onygenaceae; g__unidentified; s__Onygenaceae sp
OTU_1446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Trichosporon
OTU_2006	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Incertae sedis; f__Incertae sedis; g__Glaciozyma
OTU_1055	0	0	60	0	1	0	0	0	0	0	0	6	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	2	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__Pleosporales sp
OTU_1490	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	2	18	2	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Onygenales; f__Arthrodermataceae; g__Trichophyton
OTU_2502	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__BLAST; p__Ascomycota; c__Dothideomycetes; o__; f__; g__; s__Dothideomycetes sp. genotype 512
OTU_11326	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Curvularia
OTU_683	0	0	0	0	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	104	0	0	1	7	2	0	0	0	0	1	0	3	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
OTU_7844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Exobasidiomycetes; o__Exobasidiales; f__Exobasidiaceae; g__Exobasidium
OTU_1483	0	0	0	0	0	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Tritirachiomycetes; o__Incertae sedis; f__Incertae sedis; g__Tritirachium; s__Tritirachium oryzae
OTU_282	1	0	0	0	0	0	0	0	1	1	14	3	15	0	3	5	0	0	0	7	0	4	3	1	6	1	0	4	9	27	1	3	10	1	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Torulaspora; s__Torulaspora pretoriensis
OTU_300	0	5	0	0	0	0	0	1	40	0	0	26	0	5	1	0	0	0	3	0	1	11	0	25	1	0	3	2	0	1	0	1	0	20	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Hydnaceae; g__Sistotrema; s__Sistotrema brinkmannii
OTU_4366	0	2	0	0	0	19	0	15	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Incertae sedis; g__Coniosporium
OTU_394	4	29	0	10	1	1	1	2	54	0	0	5	1	4	3	0	0	18	0	1	0	8	9	2	0	13	0	72	4	9	1	4	2	22	k__Fungi; p__Ascomycota; c__Leotiomycetes
OTU_251	1	0	0	0	80	1	2	32	0	1	0	0	2	2	5	0	0	0	0	2	0	11	3	83	1	21	0	5	15	9	2	2	0	4	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Septoria
OTU_4066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Rhizophagus
OTU_686	1	11	0	0	13	5	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	12	1	5	1	0	0	0	1	0	2	0	6	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__unidentified; f__unidentified; g__unidentified; s__Dothideomycetes sp
OTU_1438	0	0	0	0	4	3	1	5	2	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	4	7	0	0	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Candelariales; f__Candelariaceae; g__Candelariella
OTU_1962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Agaricaceae; g__Bovista
OTU_12436	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__unidentified; g__unidentified; s__Capnodiales sp
OTU_2422	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Pleonectria
OTU_611	0	0	0	0	2	1	2	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	2	3	3	0	0	0	1	1	0	5	4	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__unidentified; f__unidentified; g__unidentified; s__Dothideomycetes sp
OTU_3411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__BLAST; p_unassigned#N/A
OTU_4613	0	0	0	0	0	0	1	0	10	0	1	51	5	2	0	0	0	0	0	0	0	0	0	1	21	1	1	2	16	2	2	7	0	3	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__unidentified; s__Pleosporaceae sp
OTU_2656	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Inocybaceae; g__Tubaria
OTU_1411	0	0	0	0	1	0	0	0	19	0	0	0	1	0	0	0	0	41	0	0	4	0	6	0	0	0	0	0	0	0	1	2	1	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Cucurbitariaceae; g__Curreya
OTU_2891	0	0	0	0	0	0	0	0	1	0	0	13	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Incertae sedis; g__Cryptococcus
OTU_2097	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	12	0	0	2	0	0	0	0	0	0	0	1	0	1	4	k__Fungi; p__Ascomycota; c__Incertae sedis; o__Incertae sedis; f__Pseudeurotiaceae; g__Pseudeurotium
OTU_2919	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Microascales; f__Microascaceae
OTU_888	0	0	0	5	2	1	0	5	12	0	0	0	1	3	1	0	0	0	0	6	6	0	0	3	0	0	0	6	0	4	2	0	0	4	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae sedis; g__Acremonium
OTU_7425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__BLAST; p__; c__; o__; f__; g__; s__uncultured fungus
OTU_1701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__BLAST; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Phaffomycetaceae; g__Cyberlindnera; s__Cyberlindnera veronae
OTU_2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
OTU_1159	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	2	8	0	0	0	0	0	0	1	0	0	0	k__BLAST; p__; c__; o__; f__; g__; s__uncultured fungus
OTU_2122	0	0	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	7	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Sporormiaceae; g__unidentified; s__Sporormiaceae sp
OTU_1492	0	19	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	k__BLAST; p__; c__; o__; f__; g__; s__uncultured fungus
OTU_915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Exophiala; s__Exophiala crusticola
OTU_1252	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	6	1	5	3	0	0	0	0	1	0	5	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Incertae sedis; g__Cryptococcus
OTU_525	11	0	0	0	0	1	0	1	14	2	9	8	2	0	0	0	0	6	0	3	2	2	2	1	1	9	1	3	2	1	6	0	26	18	k__Fungi; p__Ascomycota
OTU_1973	0	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__unidentified; g__unidentified; s__Agaricales sp
OTU_2004	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	3	k__BLAST; p__Ascomycota; c__; o__; f__; g__; s__uncultured Ascomycota
OTU_1301	0	0	0	0	1	1	0	1	5	0	0	4	0	0	1	0	15	0	0	4	0	0	4	1	0	3	0	1	1	4	0	3	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__Pleosporales sp
OTU_1563	0	11	0	0	0	0	0	2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__Pleosporales sp
OTU_4965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales; f__Cystofilobasidiaceae; g__Cystofilobasidium
OTU_275	0	0	0	7	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	9	0	0	0	0	0	0	0	2	1	1	1	2	0	0	k__BLAST; p_unassigned(Phoma sp. R193)
OTU_3722	0	0	0	9	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Incertae sedis; g__Pyrenochaeta
OTU_1422	0	0	0	0	0	0	0	2	1	0	0	0	4	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Incertae sedis; f__Incertae sedis; g__Myrmecridium; s__Myrmecridium sp
OTU_966	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	24	0	5	0	1	0	0	0	0	1	0	2	0	8	0	0	3	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Onygenales; f__Onygenaceae
OTU_9210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__BLAST; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; g__Austroafricana; s__Austroafricana keanei
OTU_9903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Incertae sedis; g__Cryptococcus; s__Cryptococcus aff taibaiensis IMUFRJ 51982
OTU_1309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__BLAST; p_unassigned(Candida pseudorugosa)
OTU_2548	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	k__BLAST; p__; c__; o__; f__; g__; s__uncultured fungus
OTU_392	3	0	0	0	0	1	3	1	0	1	0	10	0	18	25	0	0	0	0	2	0	6	2	6	5	0	3	3	0	3	10	1	0	0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales
OTU_496	0	0	0	1	16	2	1	0	18	0	0	5	0	5	1	0	0	3	0	0	2	1	3	1	0	12	0	0	1	9	8	6	58	4	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Sporormiaceae; g__unidentified; s__Sporormiaceae sp
OTU_2745	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota
OTU_1632	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	9	0	0	0	0	k__BLAST; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Cephalothecaceae; g__Phialemonium; s__Phialemonium obovatum
OTU_1497	0	0	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	4	k__BLAST; p__; c__; o__; f__; g__; s__fungal sp. TRN30
OTU_1642	0	1	0	1	1	1	0	0	2	0	0	0	3	0	0	4	0	0	0	0	5	0	0	0	1	0	8	0	1	3	0	21	38	2	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__unidentified; g__unidentified; s__Hypocreales sp
OTU_4408	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__BLAST; p__; c__; o__; f__; g__; s__uncultured fungus
OTU_1031	0	0	0	0	1	1	3	1	0	0	0	0	0	0	0	0	0	9	3	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Lophiostomataceae; g__Lophiostoma
OTU_3968	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	6	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Ustilaginomycetes; o__Ustilaginales; f__Ustilaginaceae; g__unidentified; s__Ustilaginaceae sp
OTU_991	1	0	0	1	1	0	2	0	6	0	0	0	3	2	0	0	13	0	4	12	0	0	1	1	0	0	5	1	9	1	5	0	1	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
OTU_975	0	0	0	0	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	1	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__unidentified; g__unidentified; s__Capnodiales sp
OTU_1517	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	2	0	0	6	2	0	0	0	2	0	0	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Incertae sedis; g__Dioszegia
OTU_1746	0	0	0	4	0	0	2	7	0	0	0	2	4	3	2	0	0	0	0	0	4	4	0	1	0	0	0	25	4	5	0	3	4	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae sedis; g__Myrothecium; s__Myrothecium sp
OTU_292	1	0	0	1	0	3	2	26	19	0	0	9	0	1	12	0	6	3	0	11	4	13	28	2	7	6	0	6	1	7	2	19	7	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium
OTU_978	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	23	4	0	1	0	2	0	0	0	0	0	0	0	0	14	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Dothideales
OTU_3875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__BLAST; p__; c__; o__; f__; g__; s__uncultured fungus
OTU_1997	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	k__BLAST; p__; c__; o__; f__; g__; s__uncultured soil fungus
OTU_1815	0	0	28	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Stereaceae; g__Stereum
OTU_693	0	0	0	0	0	0	0	3	15	2	15	4	0	0	0	0	0	0	0	0	0	0	5	0	1	2	0	0	1	0	0	0	2	8	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Diaporthales; f__Valsaceae
OTU_1617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	k__BLAST; p__; c__; o__; f__; g__; s__uncultured fungus
OTU_399	0	0	0	0	0	0	0	0	6	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	19	0	0	0	0	230	0	0	0	k__Fungi; p__Basidiomycota; c__Incertae sedis; o__Malasseziales; f__Malasseziaceae; g__Malassezia; s__Malassezia pachydermatis
OTU_631	0	0	0	52	19	1	0	1	3	1	0	2	0	0	4	0	0	8	0	0	0	0	0	0	0	0	0	51	0	0	0	4	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__Pleosporales sp
OTU_6054	0	0	0	0	0	2	0	0	0	0	0	0	0	1	3	0	0	2	6	12	2	0	0	4	0	1	0	13	2	3	0	4	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
OTU_3930	0	0	0	0	2	0	0	1	0	0	0	0	0	2	0	0	33	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
OTU_3862	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Stereaceae; g__Stereum
OTU_242	4	0	0	0	2	2	0	0	5	0	0	0	0	0	0	0	0	0	0	16	0	0	0	58	0	0	0	1	0	0	0	2	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__unidentified; f__unidentified; g__unidentified; s__Dothideomycetes sp
OTU_1901	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	k__BLAST; p__; c__; o__; f__; g__; s__uncultured soil fungus
OTU_3335	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__BLAST; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__; s__uncultured Pichia
OTU_3460	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	3	0	0	1	1	0	1	0	7	2	1	1	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__Pleosporales sp
OTU_2134	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	k__BLAST; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__; g__Cryptococcus; s__Cryptococcus bromeliarum
OTU_617	1	0	0	0	0	0	5	3	9	1	0	9	3	2	3	0	0	0	1	0	1	1	1	4	11	2	2	6	1	6	9	3	1	3	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Incertae sedis; g__Cryptococcus
OTU_13760	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__BLAST; p__; c__; o__; f__; g__; s__uncultured fungus
OTU_1195	1	33	0	0	1	0	0	0	3	0	0	0	1	1	1	1	0	2	2	0	0	1	0	0	0	2	3	1	0	2	0	5	5	0	k__Fungi; p__Ascomycota; c__Dothideomycetes
OTU_3526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	k__BLAST; p__; c__; o__; f__; g__; s__uncultured fungus
OTU_1003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	1	0	0	0	0	0	0	0	119	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Clavulinaceae; g__Clavulina; s__Clavulina sp
